keyTime,datetime,dayTime,dayWeekTime,dayWeekAbbrevTime,dayWeekCompleteTime,monthTime,monthAbbrevTime,monthCompleteTime,bimonthTime,quarterTime,semesterTime,yearTime
4540,2006-12-04,4,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2006
4541,2006-12-05,5,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2006
4542,2006-12-06,6,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2006
4543,2006-12-07,7,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2006
4544,2006-12-08,8,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2006
4545,2006-12-09,9,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2006
4546,2006-12-10,10,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2006
4547,2006-12-11,11,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2006
4548,2006-12-12,12,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2006
4549,2006-12-13,13,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2006
4550,2006-12-14,14,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2006
4551,2006-12-15,15,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2006
4552,2006-12-16,16,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2006
4553,2006-12-17,17,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2006
4554,2006-12-18,18,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2006
4555,2006-12-19,19,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2006
4556,2006-12-20,20,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2006
4557,2006-12-21,21,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2006
4558,2006-12-22,22,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2006
4559,2006-12-23,23,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2006
4560,2006-12-24,24,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2006
4561,2006-12-25,25,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2006
4562,2006-12-26,26,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2006
4563,2006-12-27,27,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2006
4564,2006-12-28,28,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2006
4565,2006-12-29,29,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2006
4566,2006-12-30,30,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2006
4567,2006-12-31,31,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2006
4568,2007-01-01,1,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2007
4569,2007-01-02,2,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2007
4570,2007-01-03,3,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2007
4571,2007-01-04,4,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2007
4572,2007-01-05,5,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2007
4573,2007-01-06,6,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2007
4574,2007-01-07,7,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2007
4575,2007-01-08,8,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2007
4576,2007-01-09,9,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2007
4577,2007-01-10,10,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2007
4578,2007-01-11,11,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2007
4579,2007-01-12,12,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2007
4580,2007-01-13,13,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2007
4581,2007-01-14,14,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2007
4582,2007-01-15,15,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2007
4583,2007-01-16,16,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2007
4584,2007-01-17,17,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2007
4585,2007-01-18,18,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2007
4586,2007-01-19,19,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2007
4587,2007-01-20,20,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2007
4588,2007-01-21,21,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2007
4589,2007-01-22,22,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2007
4590,2007-01-23,23,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2007
4591,2007-01-24,24,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2007
4592,2007-01-25,25,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2007
4593,2007-01-26,26,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2007
4594,2007-01-27,27,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2007
4595,2007-01-28,28,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2007
4596,2007-01-29,29,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2007
4597,2007-01-30,30,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2007
4598,2007-01-31,31,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2007
4599,2007-02-01,1,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,2007
4600,2007-02-02,2,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,2007
4601,2007-02-03,3,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,2007
4602,2007-02-04,4,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,2007
4603,2007-02-05,5,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,2007
4604,2007-02-06,6,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,2007
4605,2007-02-07,7,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,2007
4606,2007-02-08,8,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,2007
4607,2007-02-09,9,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,2007
4608,2007-02-10,10,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,2007
4609,2007-02-11,11,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,2007
4610,2007-02-12,12,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,2007
4611,2007-02-13,13,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,2007
4612,2007-02-14,14,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,2007
4613,2007-02-15,15,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,2007
4614,2007-02-16,16,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,2007
4615,2007-02-17,17,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,2007
4616,2007-02-18,18,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,2007
4617,2007-02-19,19,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,2007
4618,2007-02-20,20,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,2007
4619,2007-02-21,21,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,2007
4620,2007-02-22,22,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,2007
4621,2007-02-23,23,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,2007
4622,2007-02-24,24,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,2007
4623,2007-02-25,25,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,2007
4624,2007-02-26,26,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,2007
4625,2007-02-27,27,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,2007
4626,2007-02-28,28,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,2007
4627,2007-03-01,1,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2007
4628,2007-03-02,2,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2007
4629,2007-03-03,3,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2007
4630,2007-03-04,4,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,2007
4631,2007-03-05,5,2,TER,TERCA,3,MAR,MARCO,2,1,1,2007
4632,2007-03-06,6,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2007
4633,2007-03-07,7,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2007
4634,2007-03-08,8,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2007
4635,2007-03-09,9,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2007
4636,2007-03-10,10,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2007
4637,2007-03-11,11,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,2007
4638,2007-03-12,12,2,TER,TERCA,3,MAR,MARCO,2,1,1,2007
4639,2007-03-13,13,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2007
4640,2007-03-14,14,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2007
4641,2007-03-15,15,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2007
4642,2007-03-16,16,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2007
4643,2007-03-17,17,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2007
4644,2007-03-18,18,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,2007
4645,2007-03-19,19,2,TER,TERCA,3,MAR,MARCO,2,1,1,2007
4646,2007-03-20,20,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2007
4647,2007-03-21,21,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2007
4648,2007-03-22,22,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2007
4649,2007-03-23,23,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2007
4650,2007-03-24,24,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2007
4651,2007-03-25,25,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,2007
4652,2007-03-26,26,2,TER,TERCA,3,MAR,MARCO,2,1,1,2007
4653,2007-03-27,27,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2007
4654,2007-03-28,28,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2007
4655,2007-03-29,29,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2007
4656,2007-03-30,30,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2007
4657,2007-03-31,31,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2007
4658,2007-04-01,1,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2007
4659,2007-04-02,2,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2007
4660,2007-04-03,3,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,2007
4661,2007-04-04,4,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,2007
4662,2007-04-05,5,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2007
4663,2007-04-06,6,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2007
4664,2007-04-07,7,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2007
4665,2007-04-08,8,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2007
4666,2007-04-09,9,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2007
4667,2007-04-10,10,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,2007
4668,2007-04-11,11,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,2007
4669,2007-04-12,12,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2007
4670,2007-04-13,13,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2007
4671,2007-04-14,14,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2007
4672,2007-04-15,15,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2007
4673,2007-04-16,16,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2007
4674,2007-04-17,17,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,2007
4675,2007-04-18,18,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,2007
4676,2007-04-19,19,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2007
4677,2007-04-20,20,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2007
4678,2007-04-21,21,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2007
4679,2007-04-22,22,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2007
4680,2007-04-23,23,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2007
4681,2007-04-24,24,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,2007
4682,2007-04-25,25,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,2007
4683,2007-04-26,26,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2007
4684,2007-04-27,27,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2007
4685,2007-04-28,28,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2007
4686,2007-04-29,29,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2007
4687,2007-04-30,30,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2007
4688,2007-05-01,1,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2007
4689,2007-05-02,2,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2007
4690,2007-05-03,3,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2007
4691,2007-05-04,4,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2007
4692,2007-05-05,5,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2007
4693,2007-05-06,6,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2007
4694,2007-05-07,7,2,TER,TERCA,5,MAI,MAIO,3,2,1,2007
4695,2007-05-08,8,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2007
4696,2007-05-09,9,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2007
4697,2007-05-10,10,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2007
4698,2007-05-11,11,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2007
4699,2007-05-12,12,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2007
4700,2007-05-13,13,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2007
4701,2007-05-14,14,2,TER,TERCA,5,MAI,MAIO,3,2,1,2007
4702,2007-05-15,15,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2007
4703,2007-05-16,16,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2007
4704,2007-05-17,17,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2007
4705,2007-05-18,18,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2007
4706,2007-05-19,19,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2007
4707,2007-05-20,20,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2007
4708,2007-05-21,21,2,TER,TERCA,5,MAI,MAIO,3,2,1,2007
4709,2007-05-22,22,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2007
4710,2007-05-23,23,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2007
4711,2007-05-24,24,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2007
4712,2007-05-25,25,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2007
4713,2007-05-26,26,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2007
4714,2007-05-27,27,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2007
4715,2007-05-28,28,2,TER,TERCA,5,MAI,MAIO,3,2,1,2007
4716,2007-05-29,29,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2007
4717,2007-05-30,30,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2007
4718,2007-05-31,31,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2007
4719,2007-06-01,1,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,2007
4720,2007-06-02,2,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,2007
4721,2007-06-03,3,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,2007
4722,2007-06-04,4,2,TER,TERCA,6,JUN,JUNHO,3,2,1,2007
4723,2007-06-05,5,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,2007
4724,2007-06-06,6,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,2007
4725,2007-06-07,7,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,2007
4726,2007-06-08,8,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,2007
4727,2007-06-09,9,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,2007
4728,2007-06-10,10,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,2007
4729,2007-06-11,11,2,TER,TERCA,6,JUN,JUNHO,3,2,1,2007
4730,2007-06-12,12,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,2007
4731,2007-06-13,13,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,2007
4732,2007-06-14,14,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,2007
4733,2007-06-15,15,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,2007
4734,2007-06-16,16,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,2007
4735,2007-06-17,17,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,2007
4736,2007-06-18,18,2,TER,TERCA,6,JUN,JUNHO,3,2,1,2007
4737,2007-06-19,19,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,2007
4738,2007-06-20,20,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,2007
4739,2007-06-21,21,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,2007
4740,2007-06-22,22,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,2007
4741,2007-06-23,23,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,2007
4742,2007-06-24,24,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,2007
4743,2007-06-25,25,2,TER,TERCA,6,JUN,JUNHO,3,2,1,2007
4744,2007-06-26,26,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,2007
4745,2007-06-27,27,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,2007
4746,2007-06-28,28,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,2007
4747,2007-06-29,29,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,2007
4748,2007-06-30,30,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,2007
4749,2007-07-01,1,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,2007
4750,2007-07-02,2,2,TER,TERCA,7,JUL,JULHO,4,3,2,2007
4751,2007-07-03,3,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,2007
4752,2007-07-04,4,4,QUI,QUINTA,7,JUL,JULHO,4,3,2,2007
4753,2007-07-05,5,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,2007
4754,2007-07-06,6,6,SAB,SABADO,7,JUL,JULHO,4,3,2,2007
4755,2007-07-07,7,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,2007
4756,2007-07-08,8,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,2007
4757,2007-07-09,9,2,TER,TERCA,7,JUL,JULHO,4,3,2,2007
4758,2007-07-10,10,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,2007
4759,2007-07-11,11,4,QUI,QUINTA,7,JUL,JULHO,4,3,2,2007
4760,2007-07-12,12,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,2007
4761,2007-07-13,13,6,SAB,SABADO,7,JUL,JULHO,4,3,2,2007
4762,2007-07-14,14,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,2007
4763,2007-07-15,15,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,2007
4764,2007-07-16,16,2,TER,TERCA,7,JUL,JULHO,4,3,2,2007
4765,2007-07-17,17,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,2007
4766,2007-07-18,18,4,QUI,QUINTA,7,JUL,JULHO,4,3,2,2007
4767,2007-07-19,19,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,2007
4768,2007-07-20,20,6,SAB,SABADO,7,JUL,JULHO,4,3,2,2007
4769,2007-07-21,21,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,2007
4770,2007-07-22,22,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,2007
4771,2007-07-23,23,2,TER,TERCA,7,JUL,JULHO,4,3,2,2007
4772,2007-07-24,24,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,2007
4773,2007-07-25,25,4,QUI,QUINTA,7,JUL,JULHO,4,3,2,2007
4774,2007-07-26,26,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,2007
4775,2007-07-27,27,6,SAB,SABADO,7,JUL,JULHO,4,3,2,2007
4776,2007-07-28,28,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,2007
4777,2007-07-29,29,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,2007
4778,2007-07-30,30,2,TER,TERCA,7,JUL,JULHO,4,3,2,2007
4779,2007-07-31,31,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,2007
4780,2007-08-01,1,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2007
4781,2007-08-02,2,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2007
4782,2007-08-03,3,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2007
4783,2007-08-04,4,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,2007
4784,2007-08-05,5,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,2007
4785,2007-08-06,6,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2007
4786,2007-08-07,7,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2007
4787,2007-08-08,8,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2007
4788,2007-08-09,9,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2007
4789,2007-08-10,10,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2007
4790,2007-08-11,11,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,2007
4791,2007-08-12,12,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,2007
4792,2007-08-13,13,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2007
4793,2007-08-14,14,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2007
4794,2007-08-15,15,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2007
4795,2007-08-16,16,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2007
4796,2007-08-17,17,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2007
4797,2007-08-18,18,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,2007
4798,2007-08-19,19,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,2007
4799,2007-08-20,20,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2007
4800,2007-08-21,21,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2007
4801,2007-08-22,22,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2007
4802,2007-08-23,23,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2007
4803,2007-08-24,24,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2007
4804,2007-08-25,25,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,2007
4805,2007-08-26,26,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,2007
4806,2007-08-27,27,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2007
4807,2007-08-28,28,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2007
4808,2007-08-29,29,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2007
4809,2007-08-30,30,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2007
4810,2007-08-31,31,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2007
4811,2007-09-01,1,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2007
4812,2007-09-02,2,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2007
4813,2007-09-03,3,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2007
4814,2007-09-04,4,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2007
4815,2007-09-05,5,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2007
4816,2007-09-06,6,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2007
4817,2007-09-07,7,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2007
4818,2007-09-08,8,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2007
4819,2007-09-09,9,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2007
4820,2007-09-10,10,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2007
4821,2007-09-11,11,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2007
4822,2007-09-12,12,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2007
4823,2007-09-13,13,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2007
4824,2007-09-14,14,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2007
4825,2007-09-15,15,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2007
4826,2007-09-16,16,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2007
4827,2007-09-17,17,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2007
4828,2007-09-18,18,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2007
4829,2007-09-19,19,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2007
4830,2007-09-20,20,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2007
4831,2007-09-21,21,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2007
4832,2007-09-22,22,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2007
4833,2007-09-23,23,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2007
4834,2007-09-24,24,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2007
4835,2007-09-25,25,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2007
4836,2007-09-26,26,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2007
4837,2007-09-27,27,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2007
4838,2007-09-28,28,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2007
4839,2007-09-29,29,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2007
4840,2007-09-30,30,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2007
4841,2007-10-01,1,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2007
4842,2007-10-02,2,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2007
4843,2007-10-03,3,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2007
